Site,Camera,Position,Date,Model,Weather,Min_Temp,Wind_Speed,Rainfall,Moon_Phase,Individual,Species,Size,Sex,Joey,Total,First,Last,V_low,V_mid,V_high,V_toward,V_away,L_towards,L_away,L_across,<5m,5-10m,10-15m,>15m,Grazing,Social,Fighting,Grooming,Investigating,Sniffing,At_Other,Out,Pref_Dist,Pref_Dist2,T_loc
L12,LC5,Front,4/8/2024,Thylacine,,3.5,11,7.6,0,3296,Pademelon,M,,,10,19:34:43,19:34:53,0.1,0,0,0.1,0,0.2,0,0.2,1,0,0,0,0.5,0,0,0,0,0,0,0,<5m,0,0.4
L12,LC5,Front,4/8/2024,Thylacine,,3.5,11,7.6,0,3297,Possum,M,,,12,19:34:43,19:34:55,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,4/8/2024,Thylacine,,3.5,11,7.6,0,3298,Wombat,M,,,12,20:42:04,20:42:19,0,0,0,0,0,0,0,0.5,1,0,0,0,0.75,0,0,0,0,0,0,0,<5m,0,0.5
L12,LC5,Front,4/8/2024,Thylacine,,3.5,11,7.6,0,3299,Wombat,M,,,9,20:48:12,20:54:18,0,0,0,0,0,0,0,0.777777778,1,0,0,0,0.222222222,0,0,0,0,0,0,0,<5m,0,0.777777778
L12,LC5,Front,4/8/2024,Thylacine,,3.5,11,7.6,0,3300,Pademelon,M,,,3,21:33:13,21:33:15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,4/8/2024,Thylacine,,3.5,11,7.6,0,3301,Pademelon,M,,,3,21:33:13,21:33:15,0,0,0,0,0,0,1,0,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,>15m,1,1
L12,LC5,Front,5/8/2024,Thylacine,,3.5,11,7.6,0,3302,Pademelon,M,,,1,00:24:18,00:24:18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,5/8/2024,Thylacine,,3.5,11,7.6,0,3303,Pademelon,M,,,12,01:24:14,01:25:57,0.083333333,0.083333333,0,0.083333333,0.083333333,0,0.083333333,0.166666667,1,0,0,0,0.583333333,0,0,0,0,0,0,0,<5m,0,0.25
L12,LC5,Front,5/8/2024,Goat,,4.8,11,10.4,0.0001,3304,Wombat,M,,,9,19:16:39,19:16:52,0,0,0,0,0,0,0,1,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC5,Front,5/8/2024,Goat,,4.8,11,10.4,0.0001,3305,Possum,M,,,9,19:16:39,19:16:52,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,>15m,1,0
L12,LC5,Front,5/8/2024,Goat,,4.8,11,10.4,0.0001,3306,Wallaby,M,,,6,19:43:16,19:53:11,0.166666667,0,0,0.166666667,0,0,0,0.666666667,0,0.5,0.5,0,0.333333333,0,0,0,0.166666667,0,0,0,,,0.666666667
L12,LC5,Front,5/8/2024,Goat,,4.8,11,10.4,0.0001,3307,Pademelon,M,,,6,19:43:16,19:53:11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,5/8/2024,Goat,,4.8,11,10.4,0.0001,3308,Pademelon,M,,,6,19:43:16,19:53:11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,5/8/2024,Goat,,4.8,11,10.4,0.0001,3309,Pademelon,M,,,6,19:43:16,19:53:11,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0,1,0.833333333,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,5/8/2024,Goat,,4.8,11,10.4,0.0001,3310,Pademelon,M,,,6,20:18:29,20:22:08,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.333333333
L12,LC5,Front,5/8/2024,Goat,,4.8,11,10.4,0.0001,3311,Pademelon,M,,,7,20:22:06,20:23:46,0,0.142857143,0,0.142857143,0,0,0,0.428571429,0,1,0,0,0.428571429,0,0.142857143,0,0,0,0,0,5-10m,0,0.428571429
L12,LC5,Front,5/8/2024,Goat,,4.8,11,10.4,0.0001,3312,Wallaby,M,,,9,21:28:03,21:37:52,0,0,0,0,0,0,1,0,0.111111111,0.444444444,0.444444444,0,0,0,0,0,0,0,0,0,,,1
L12,LC5,Front,6/8/2024,Goat,,4.8,11,10.4,0.0001,3313,Pademelon,M,,,3,00:02:04,00:02:06,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1
L12,LC5,Front,6/8/2024,Goat,,4.8,11,10.4,0.0001,3314,Devil,M,,,4,00:13:26,00:13:31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,6/8/2024,Goat,,4.8,11,10.4,0.0001,3315,Devil,M,,,6,00:18:02,00:18:14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC5,Front,6/8/2024,Fox,,4.4,7,6,0.0121,3316,Wombat,M,,,3,19:30:38,19:30:40,0,0.333333333,0,0,0.333333333,0,0,0.666666667,0,0,1,0,0.666666667,0,0,0,0,0,0,0,10-15m,1,0.666666667
L12,LC5,Front,7/8/2024,Fox,,4.4,7,6,0.0121,3317,Pademelon,M,,,6,03:57:13,03:57:18,0.166666667,0.166666667,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0,1,0,0,0,0,0,0,0.166666667,0,>15m,1,0.666666667
L12,LC5,Front,7/8/2024,Fox,,4.4,7,6,0.0121,3318,Devil,M,,,6,03:57:13,03:57:18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC5,Front,7/8/2024,Fox,,4.4,7,6,0.0121,3319,Pademelon,L,,,3,06:14:18,06:14:20,0,0,0,0,0,0,0.333333333,0.333333333,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.666666667
L12,LC5,Front,7/8/2024,Fox,,4.4,7,6,0.0121,3320,Pademelon,M,,,3,06:14:18,06:14:20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,7/8/2024,Fox,,4.4,7,6,0.0121,3321,Pademelon,M,,,2,06:51:45,06:51:46,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,7/8/2024,Fox,,4.4,7,6,0.0121,3322,Pademelon,L,,,3,06:51:45,06:51:47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3323,Wombat,M,,,5,17:28:03,17:28:07,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3324,Pademelon,M,,,6,19:22:17,19:22:22,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3325,Devil,M,,,4,19:22:18,19:22:21,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,,,1
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3326,Pademelon,M,,,21,20:50:12,20:51:40,0.142857143,0,0,0.047619048,0.095238095,0,0,0.047619048,0,1,0,0,0.80952381,0,0,0,0,0,0,0,5-10m,0,0.047619048
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3327,Wombat,M,,,15,20:51:24,20:51:37,0,0,0,0,0,0,0,1,0,0.8,0.2,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3328,Wombat,M,,,22,21:59:12,21:59:30,0,0.090909091,0,0.090909091,0,0,0,0.909090909,1,0,0,0,0.090909091,0,0,0,0,0,0,0,<5m,0,0.909090909
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3329,Pademelon,M,,,27,21:59:12,22:04:49,0,0.074074074,0,0.074074074,0,0,0,0.185185185,0,0,1,0,0.925925926,0,0,0,0,0,0,0,10-15m,1,0.185185185
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3330,Pademelon,M,,,24,21:59:12,21:59:32,0.125,0,0,0.125,0,0,0,0,0,0,0,1,0.875,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3331,Pademelon,M,,,3,22:04:47,22:04:49,0,0,0,0,0,0,1,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3332,Wombat,M,,,14,22:37:17,22:37:38,0,0,0,0,0,0.5,0,0.5,0.142857143,0.714285714,0.142857143,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3333,Pademelon,M,,,15,22:37:17,22:37:39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3334,Pademelon,M,,,3,23:03:31,23:03:33,0,0,0,0,0,0,0,0.666666667,0,0,0,1,0.333333333,0,0,0,0,0,0,0,>15m,1,0.666666667
L12,LC5,Front,7/8/2024,Control,,2.4,15,13.2,0.0426,3335,Pademelon,M,,,2,23:05:40,23:05:41,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC5,Front,8/8/2024,Control,,2.4,15,13.2,0.0426,3336,Pademelon,M,,,3,05:42:46,05:42:48,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,8/8/2024,Control,,2.4,15,13.2,0.0426,3337,Pademelon,M,,,2,05:51:26,05:51:27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,8/8/2024,Control,,2.4,15,13.2,0.0426,3338,Pademelon,S,,,2,05:58:56,05:58:57,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,8/8/2024,Control,,2.4,15,13.2,0.0426,3339,Pademelon,M,,,3,05:58:56,05:58:58,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0
L12,LC5,Front,8/8/2024,Control,,2.4,15,13.2,0.0426,3340,Pademelon,M,,,2,06:37:07,06:37:08,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,8/8/2024,Thylacine,,5,15,0,0.0898,3341,Wallaby,M,,,2,19:03:06,19:03:07,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC5,Front,8/8/2024,Thylacine,,5,15,0,0.0898,3342,Wallaby,M,,,2,19:22:36,19:22:37,0.5,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.5
L12,LC5,Front,8/8/2024,Thylacine,,5,15,0,0.0898,3343,Unknown,,,,3,19:22:36,19:22:38,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,8/8/2024,Thylacine,,5,15,0,0.0898,3344,Wallaby,M,,,2,19:32:17,19:32:18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC5,Front,8/8/2024,Thylacine,,5,15,0,0.0898,3345,Wombat,M,,,12,20:48:24,20:48:39,0,0,0,0,0,0,0,1,0,0,1,0,0.166666667,0,0,0,0,0,0,0,10-15m,1,1
L12,LC5,Front,8/8/2024,Thylacine,,5,15,0,0.0898,3346,Wombat,M,,,4,21:33:01,21:33:04,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,9/8/2024,Thylacine,,5,15,0,0.0898,3347,Pademelon,L,,,6,06:31:22,06:31:31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,9/8/2024,Thylacine,,5,15,0,0.0898,3348,Pademelon,M,,,3,06:31:29,06:31:31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<5m,0,0
L12,LC5,Front,9/8/2024,Thylacine,,5,15,0,0.0898,3349,Pademelon,L,,,3,06:57:10,06:57:12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,9/8/2024,Thylacine,,5,15,0,0.0898,3350,Pademelon,M,,,2,06:57:10,06:57:11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC5,Front,9/8/2024,Goat,,4.6,9,3.2,0.1515,3351,Wallaby,M,,,3,19:00:19,19:00:21,0,0.333333333,0,0.333333333,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.666666667
L12,LC5,Front,9/8/2024,Goat,,4.6,9,3.2,0.1515,3352,Wallaby,M,,,3,19:00:19,19:00:21,0.333333333,0.666666667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0
L12,LC5,Front,9/8/2024,Goat,,4.6,9,3.2,0.1515,3353,Wallaby,M,,,4,19:16:47,19:21:49,0.25,0,0,0,0.25,0,0,0.25,0,1,0,0,0.5,0,0,0,0,0,0,0,5-10m,0,0.25
L12,LC5,Front,9/8/2024,Goat,,4.6,9,3.2,0.1515,3354,Possum,M,,,3,20:08:51,20:08:53,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC5,Front,9/8/2024,Goat,,4.6,9,3.2,0.1515,3355,Wallaby,M,,,21,21:53:43,21:57:47,0.047619048,0,0,0.047619048,0,0,0,0.238095238,0,1,0,0,0.428571429,0,0,0,0,0,0,0.380952381,5-10m,0,0.238095238
L12,LC5,Front,9/8/2024,Goat,,4.6,9,3.2,0.1515,3356,Possum,M,,,8,21:56:50,21:56:59,0,0.75,0,0.75,0,0,0,0.25,1,0,0,0,0,0,0,0,0.125,0,0,0,<5m,0,0.25
L12,LC5,Front,9/8/2024,Goat,,4.6,9,3.2,0.1515,3357,Pademelon,S,,,3,23:09:25,23:09:27,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0.333333333,0,0,0,0,0,0,0,10-15m,1,0.666666667
L12,LC5,Front,9/8/2024,Goat,,4.6,9,3.2,0.1515,3358,Wallaby,S,,,3,23:53:25,23:53:27,0,0,0,0,0,0,0,0.666666667,0,0,0,1,0.333333333,0,0,0,0,0,0,0,>15m,1,0.666666667
L12,LC5,Front,10/8/2024,Goat,,4.6,9,3.2,0.1515,3359,Pademelon,L,,,3,03:33:22,03:33:24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,10/8/2024,Goat,,4.6,9,3.2,0.1515,3360,Pademelon,M,,,6,06:19:24,06:28:17,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,0,0,,,0
L12,LC5,Front,10/8/2024,Goat,,4.6,9,3.2,0.1515,3361,Pademelon,M,,,3,06:28:15,06:28:17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,<5m,0,0
L12,LC5,Front,11/8/2024,Control,,-2.8,11,0.6,0.3091,3362,Wombat,M,,,3,18:58:16,18:58:18,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,1
L12,LC5,Front,11/8/2024,Control,,-2.8,11,0.6,0.3091,3363,Unknown,,,,1,20:21:31,20:21:31,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L12,LC5,Front,11/8/2024,Control,,-2.8,11,0.6,0.3091,3364,Pademelon,L,,,3,20:21:31,20:21:33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC5,Front,11/8/2024,Control,,-2.8,11,0.6,0.3091,3365,Pademelon,M,,,1,20:46:29,20:46:29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L12,LC5,Front,11/8/2024,Control,,-2.8,11,0.6,0.3091,3366,Wombat,M,,,17,22:25:03,22:25:37,0,0,0,0,0,0,0,0.823529412,0,1,0,0,0.176470588,0,0,0,0,0,0,0,5-10m,0,0.823529412
L12,LC5,Front,11/8/2024,Control,,-2.8,11,0.6,0.3091,3367,Wombat,M,,,9,22:35:22,22:35:28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC6,Right,4/8/2024,Thylacine,,3.5,11,7.6,0,3368,Pademelon,M,,,12,19:59:56,20:00:08,0.083333333,0,0,0.083333333,0,0,0.25,0.166666667,1,0,0,0,0.666666667,0,0,0,0.083333333,0,0,0,<5m,0,0.416666667
L12,LC6,Right,4/8/2024,Thylacine,,3.5,11,7.6,0,3369,Pademelon,M,,,3,20:12:27,20:12:29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0
L12,LC6,Right,4/8/2024,Thylacine,,3.5,11,7.6,0,3370,Pademelon,M,,,3,20:24:31,20:24:33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0
L12,LC6,Right,4/8/2024,Thylacine,,3.5,11,7.6,0,3371,Pademelon,M,,,3,20:41:37,20:41:39,0,0,0,0,0,0.333333333,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0.666666667,<5m,0,0.333333333
L12,LC6,Right,4/8/2024,Thylacine,,3.5,11,7.6,0,3372,Possum,M,,,4,22:12:09,22:12:12,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L12,LC6,Right,4/8/2024,Thylacine,,3.5,11,7.6,0,3373,Pademelon,M,,,3,22:12:09,22:12:14,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
L12,LC6,Right,5/8/2024,Thylacine,,3.5,11,7.6,0,3374,Devil,M,,,6,02:22:08,02:22:12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC6,Right,5/8/2024,Goat,,4.8,11,10.4,0.0001,3375,Possum,M,,,6,19:00:46,19:00:51,0,0,0,0,0,0,0,0.5,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.5
L12,LC6,Right,5/8/2024,Goat,,4.8,11,10.4,0.0001,3376,Pademelon,L,,,9,20:36:40,20:38:07,0,0,0,0,0,0,0,0.333333333,0,1,0.111111111,0,0.888888889,0,0,0,0,0,0,0,5-10m,0,0.333333333
L12,LC6,Right,5/8/2024,Goat,,4.8,11,10.4,0.0001,3377,Unknown,,,,6,19:00:46,19:00:51,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC6,Right,5/8/2024,Goat,,4.8,11,10.4,0.0001,3378,Pademelon,M,,,18,20:36:40,20:38:15,0.111111111,0.388888889,0,0.333333333,0.166666667,0,0,0.222222222,0,0,1,0,0.277777778,0,0,0,0,0,0.333333333,0,10-15m,1,0.222222222
L12,LC6,Right,5/8/2024,Goat,,4.8,11,10.4,0.0001,3379,Unknown,,,,33,20:38:07,20:40:42,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0
L12,LC6,Right,5/8/2024,Goat,,4.8,11,10.4,0.0001,3380,Devil,M,,,11,20:38:11,20:38:18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC6,Right,5/8/2024,Goat,,4.8,11,10.4,0.0001,3381,Devil,M,,,17,20:40:13,20:40:42,0,0.058823529,0,0.058823529,0,0,0.529411765,0.058823529,0.470588235,0.235294118,0.294117647,0,0,0,0,0,0.058823529,0,0,0.352941176,,,0.588235294
L12,LC6,Right,5/8/2024,Goat,,4.8,11,10.4,0.0001,3382,Devil,M,,,3,21:16:44,21:16:46,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC6,Right,5/8/2024,Goat,,4.8,11,10.4,0.0001,3383,Possum,M,,,1,21:51:20,21:51:20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC6,Right,5/8/2024,Goat,,4.8,11,10.4,0.0001,3384,Devil,M,,,3,23:59:51,23:59:53,0,0,0,0,0,0,0,1,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3385,Pademelon,M,,,11,02:55:21,02:58:34,0,0,0,0,0,0,0,0.272727273,0,0,1,0,0.818181818,0,0,0,0,0,0,0,10-15m,1,0.272727273
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3386,Pademelon,M,,,3,03:00:59,03:01:01,0,0.333333333,0,0,0.333333333,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.666666667
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3387,Pademelon,M,,,23,04:37:27,04:44:20,0,0.173913043,0,0,0.173913043,0.043478261,0,0.086956522,0.347826087,0.652173913,0,0,0.47826087,0,0,0.217391304,0,0,0,0,5-10m,0,0.130434783
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3388,Pademelon,M,,,24,04:37:27,04:44:21,0.083333333,0.041666667,0,0.041666667,0.083333333,0,0,0,0,1,0,0,0.875,0,0,0,0,0,0,0,5-10m,0,0
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3389,Pademelon,M,,,30,04:37:27,04:49:50,0.1,0.066666667,0,0,0.166666667,0,0,0,0,0.1,0.9,0,0.433333333,0,0.033333333,0.366666667,0,0,0,0,10-15m,1,0
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3390,Pademelon,S,,,3,04:40:07,04:40:09,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3391,Pademelon,M,,,21,04:42:06,04:49:50,0.047619048,0.095238095,0,0.142857143,0,0,0,0.095238095,0,0,1,0,0.761904762,0,0,0,0,0,0.095238095,0,10-15m,1,0.095238095
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3392,Pademelon,S,,,3,04:46:27,04:46:29,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3393,Pademelon,M,,,3,04:49:48,04:49:50,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,10-15m,1,1
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3394,Pademelon,M,,,3,05:23:43,05:23:45,0,0.666666667,0,0.666666667,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.333333333
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3395,Pademelon,M,,,10,05:56:35,05:57:40,0,0,0,0,0,0,0,0.4,0,1,0,0,0.7,0,0,0,0,0,0,0,5-10m,0,0.4
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3396,Pademelon,M,,,60,06:18:54,06:37:26,0.05,0.15,0,0.133333333,0.066666667,0,0,0.083333333,0.95,0.05,0,0,0.483333333,0,0,0,0.083333333,0,0,0.333333333,<5m,0,0.083333333
L12,LC6,Right,6/8/2024,Goat,,4.8,11,10.4,0.0001,3397,Pademelon,M,,,12,06:18:54,06:19:42,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L12,LC6,Right,7/8/2024,Fox,,4.4,7,6,0.0121,3398,Pademelon,S,,,2,03:11:49,03:11:50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC6,Right,7/8/2024,Fox,,4.4,7,6,0.0121,3399,Devil,M,,,12,03:55:06,03:55:45,0,0.333333333,0.25,0.5,0.083333333,0.083333333,0,0.416666667,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.5
L12,LC6,Right,7/8/2024,Fox,,4.4,7,6,0.0121,3400,Devil,M,,,7,03:57:05,03:57:10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC6,Right,7/8/2024,Fox,,4.4,7,6,0.0121,3401,Possum,M,,,1,05:41:04,05:41:04,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L12,LC6,Right,7/8/2024,Control,,2.4,15,13.2,0.0426,3402,Possum,M,,,9,19:51:24,19:51:48,0,0,0.333333333,0.333333333,0,0.222222222,0,0.111111111,1,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,<5m,0,0.333333333
L12,LC6,Right,7/8/2024,Control,,2.4,15,13.2,0.0426,3403,Pademelon,L,,,39,21:30:19,21:39:58,0,0,0,0,0,0.025641026,0,0.076923077,1,0,0,0,0.615384615,0,0,0,0,0,0,0.358974359,<5m,0,0.102564103
L12,LC6,Right,7/8/2024,Control,,2.4,15,13.2,0.0426,3404,Pademelon,M,,,39,21:30:19,21:39:58,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
L12,LC6,Right,7/8/2024,Control,,2.4,15,13.2,0.0426,3405,Possum,M,,,6,21:39:04,21:39:14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1
L12,LC6,Right,7/8/2024,Control,,2.4,15,13.2,0.0426,3406,Wombat,M,,,6,21:59:45,21:59:49,0,0,0,0,0,0,0.5,0,0,1,0,0,0.5,0,0,0,0,0,0,0,5-10m,0,0.5
L12,LC6,Right,7/8/2024,Control,,2.4,15,13.2,0.0426,3407,Pademelon,S,,,2,23:05:46,23:05:47,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC6,Right,7/8/2024,Control,,2.4,15,13.2,0.0426,3408,Pademelon,M,,,4,23:05:47,23:05:49,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L12,LC6,Right,8/8/2024,Control,,2.4,15,13.2,0.0426,3409,Pademelon,M,,,3,03:47:40,03:47:42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0
L12,LC6,Right,8/8/2024,Control,,2.4,15,13.2,0.0426,3410,Pademelon,M,,,3,03:47:40,03:47:42,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0
L12,LC6,Right,8/8/2024,Control,,2.4,15,13.2,0.0426,3411,Pademelon,S,,,3,04:01:13,04:01:15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
