Site,Camera,Position,Date,Model,Weather,Min_Temp,Wind_Speed,Rainfall,Moon_Phase,Individual,Species,Size,Sex,Joey,Total,First,Last,V_low,V_mid,V_high,V_toward,V_away,L_towards,L_away,L_across,<5m,5-10m,10-15m,>15m,Grazing,Social,Fighting,Grooming,Investigating,Sniffing,At_Other,Out,Pref_Dist,Pref_Dist2,T_loc,,,,,,,,
Q16,QC21,Front,14/9/2024,Fox,,2.3,2,1.8,0.6375,5225,Possum,M,,,3,04:15:06,04:15:08,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q16,QC21,Front,14/9/2024,Control,,1,11,2.6,0.7374,5226,Kangaroo,M,,,3,22:44:35,22:44:37,0,0,0,0,0,0,0,1,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q16,QC21,Front,14/9/2024,Control,,1,11,2.6,0.7374,5227,Wallaby,M,,,18,23:29:58,23:38:54,0.166666667,0,0,0.055555556,0.111111111,0,0,0,1,0,0,0,0.833333333,0,0,0,0,0,0,0,<5m,0,0,,,,,,,,
Q16,QC21,Front,15/9/2024,Control,,1,11,2.6,0.7374,5228,Wallaby,M,,,4,02:38:53,02:39:01,0.25,0,0,0.25,0,0,0,0.5,0,1,0,0,0.25,0,0,0,0,0,0,0,5-10m,0,0.5,,,,,,,,
Q16,QC21,Front,15/9/2024,Control,,1,11,2.6,0.7374,5229,Pademelon,L,,,3,04:33:48,04:33:50,0,0.333333333,0,0,0.333333333,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,0.666666667,,,,,,,,
Q16,QC21,Front,15/9/2024,Control,,1,11,2.6,0.7374,5230,Pademelon,M,,,18,06:27:48,06:29:15,0,0.5,0.111111111,0.5,0.111111111,0.111111111,0,0.111111111,0.666666667,0.333333333,0,0,0,0,0,0,0.5,0,0,0.166666667,<5m,0,0.222222222,,,,,,,,
Q16,QC21,Front,15/9/2024,Thylacine,,4.6,7,3,0.8294,5231,Wallaby,L,F,P,3,19:46:49,19:46:51,0,0.333333333,0.333333333,0,0.666666667,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0.333333333,0,5-10m,0,0.333333333,,,,,,,,
Q16,QC21,Front,15/9/2024,Thylacine,,4.6,7,3,0.8294,5232,Wallaby,L,,,3,19:46:49,19:46:51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q16,QC21,Front,15/9/2024,Thylacine,,4.6,7,3,0.8294,5233,Wallaby,M,,,3,19:53:27,19:53:29,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q16,QC21,Front,15/9/2024,Thylacine,,4.6,7,3,0.8294,5234,Wallaby,M,,,3,19:53:27,19:53:29,0,0,0,0,0,0,1,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q16,QC21,Front,15/9/2024,Thylacine,,4.6,7,3,0.8294,5235,Wallaby,M,,,3,19:53:27,19:53:29,0,0,0.666666667,0,0.666666667,0,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q16,QC21,Front,15/9/2024,Thylacine,,4.6,7,3,0.8294,5236,Wallaby,M,,,1,21:27:19,21:27:19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q16,QC22,Right,8/9/2024,Goat,,,37,2.8,0.1725,5237,Possum,L,,,11,23:24:08,23:24:25,0,0.363636364,0,0.363636364,0,0,0,0.636363636,1,0,0,0,0,0,0,0,0.363636364,0,0,0,<5m,0,0.636363636,,,,,,,,
Q16,QC22,Right,9/9/2024,Goat,,,37,2.8,0.1725,5238,Possum,M,,,9,05:13:14,05:13:31,0,0.333333333,0,0.222222222,0.111111111,0.111111111,0,0.555555556,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,0.666666667,,,,,,,,
Q16,QC22,Right,9/9/2024,Fox,,6.4,9,3.2,0.2503,5239,Wallaby,M,,,3,21:29:30,21:29:32,0,0.333333333,0,0.333333333,0,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,0.666666667,,,,,,,,
Q16,QC22,Right,9/9/2024,Fox,,6.4,9,3.2,0.2503,5240,Wallaby,M,,,21,23:47:09,23:54:47,0.095238095,0,0,0,0.095238095,0,0,0.047619048,0.285714286,0.714285714,0,0,0.904761905,0,0,0,0,0,0,0,5-10m,0,0.047619048,,,,,,,,
Q16,QC22,Right,9/9/2024,Fox,,6.4,9,3.2,0.2503,5241,Wallaby,M,,,14,23:51:19,23:54:46,0,0.285714286,0,0.214285714,0.071428571,0,0,0.214285714,1,0,0,0,0.285714286,0,0,0,0,0,0,0.214285714,<5m,0,0.214285714,,,,,,,,
Q16,QC22,Right,10/9/2024,Fox,,6.4,9,3.2,0.2503,5242,Wallaby,M,,,108,00:22:54,00:35:46,0.037037037,0.185185185,0,0.138888889,0.083333333,0,0.018518519,0.027777778,1,0,0,0,0.638888889,0,0,0.027777778,0.12962963,0,0,0.092592593,<5m,0,0.046296296,,,,,,,,
Q16,QC22,Right,10/9/2024,Fox,,6.4,9,3.2,0.2503,5243,Wallaby,M,,,108,00:22:54,00:35:46,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q16,QC22,Right,10/9/2024,Fox,,6.4,9,3.2,0.2503,5244,Wallaby,M,,,6,00:49:37,00:53:53,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,<5m,0,0,,,,,,,,
Q16,QC22,Right,10/9/2024,Fox,,6.4,9,3.2,0.2503,5245,Wallaby,M,,,4,01:53:30,01:53:52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q16,QC22,Right,11/9/2024,Thylacine,,-2.6,9,3,0.5015,5246,Wallaby,M,,,24,18:30:00,18:33:38,0.041666667,0.083333333,0,0.125,0,0,0,0.208333333,1,0,0,0,0.625,0,0,0,0.083333333,0,0,0.125,<5m,0,0.208333333,,,,,,,,
Q16,QC22,Right,11/9/2024,Thylacine,,-2.6,9,3,0.5015,5247,Wallaby,M,,,36,20:46:14,20:54:59,0,0.083333333,0,0,0.083333333,0.027777778,0,0.194444444,1,0,0,0,0.694444444,0,0,0.083333333,0,0,0,0.083333333,<5m,0,0.222222222,,,,,,,,
Q16,QC22,Right,11/9/2024,Thylacine,,-2.6,9,3,0.5015,5248,Wallaby,M,,,36,20:46:14,20:54:59,0.027777778,0.111111111,0,0,0.138888889,0,0,0,0,0,1,0,0.861111111,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q16,QC22,Right,12/9/2024,Goat,,3.6,2,2.2,0.535,5249,Wallaby,L,,,2,19:32:47,19:32:49,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q16,QC22,Right,12/9/2024,Goat,,3.6,2,2.2,0.535,5250,Wallaby,M,,,7,19:32:47,19:32:56,0,0,0,0,0,0,0,0.571428571,1,0,0,0,0,0,0,0,0,0,0,0.428571429,<5m,0,0.571428571,,,,,,,,
Q16,QC22,Right,12/9/2024,Goat,,3.6,2,2.2,0.535,5251,Wallaby,M,,,12,20:37:54,20:38:07,0,0.25,0,0.166666667,0.083333333,0,0,0.416666667,1,0,0,0,0.166666667,0,0,0,0.166666667,0,0,0.166666667,<5m,0,0.416666667,,,,,,,,
Q16,QC22,Right,12/9/2024,Goat,,3.6,2,2.2,0.535,5252,Wallaby,M,,,15,20:37:54,20:38:10,0,0,0,0,0,0,0,0.2,1,0,0,0,0.666666667,0,0,0,0,0,0,0.133333333,<5m,0,0.2,,,,,,,,
Q16,QC22,Right,12/9/2024,Goat,,3.6,2,2.2,0.535,5253,Wallaby,M,,,38,22:34:03,22:36:07,0.052631579,0.210526316,0,0.210526316,0.052631579,0,0,0.315789474,0.5,0,0,0,0.5,0,0,0,0.184210526,0,0,0,<5m,0,0.315789474,,,,,,,,
Q16,QC22,Right,13/9/2024,Fox,,2.3,2,1.8,0.6375,5254,Wallaby,M,,,101,20:02:14,20:07:52,0.00990099,0.02970297,0,0.03960396,0,0.00990099,0.03960396,0.069306931,1,0,0,0,0.762376238,0,0,0,0.03960396,0,0,0.158415842,<5m,0,0.118811881,,,,,,,,
Q16,QC22,Right,14/9/2024,Fox,,2.3,2,1.8,0.6375,5255,Wallaby,M,,,45,01:48:59,02:07:17,0.2,0,0,0.044444444,0.155555556,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q16,QC22,Right,14/9/2024,Fox,,2.3,2,1.8,0.6375,5256,Wallaby,M,,,36,01:52:53,02:07:17,0.111111111,0.333333333,0,0.305555556,0.138888889,0,0.027777778,0.055555556,1,0,0,0,0.527777778,0,0,0,0.222222222,0,0,0,<5m,0,0.083333333,,,,,,,,
Q16,QC22,Right,14/9/2024,Fox,,2.3,2,1.8,0.6375,5257,Possum,M,,,3,04:14:08,04:14:10,0,0,0,0,0,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0.666666667,<5m,0,0.333333333,,,,,,,,
Q16,QC22,Right,15/9/2024,Control,,1,11,2.6,0.7374,5258,Wallaby,L,,,12,02:18:05,02:19:19,0,0.083333333,0,0.083333333,0,0,0,0.25,0,1,0,0,0.666666667,0,0,0.083333333,0.083333333,0,0,0,5-10m,0,0.25,,,,,,,,
Q16,QC22,Right,15/9/2024,Thylacine,,4.6,7,3,0.8294,5259,Possum,M,,,6,20:13:48,20:13:54,0,0.666666667,0,0.333333333,0.333333333,0,0,0.333333333,1,0,0,0,0,0,0,0,0.333333333,0,0,0,<5m,0,0.333333333,,,,,,,,
Q17,QC25,Front,8/9/2024,Fox,,,37,2.8,0.1725,5260,Wallaby,M,,,1,19:29:31,19:29:31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,8/9/2024,Fox,,,37,2.8,0.1725,5261,Wallaby,M,,,6,19:33:50,19:34:18,0,0.333333333,0,0,0.333333333,0,0.166666667,0.5,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.666666667,,,,,,,,
Q17,QC25,Front,8/9/2024,Fox,,,37,2.8,0.1725,5262,Wallaby,M,,,3,20:39:55,20:39:57,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,9/9/2024,Fox,,,37,2.8,0.1725,5263,Pademelon,L,,,11,00:11:47,00:15:35,0,0.181818182,0,0.181818182,0,0.272727273,0.090909091,0.090909091,1,0,0,0,0.363636364,0,0,0,0.181818182,0,0,0,<5m,0,0.454545455,,,,,,,,
Q17,QC25,Front,9/9/2024,Fox,,,37,2.8,0.1725,5264,Pademelon,M,,,9,00:15:12,00:15:52,0,0.444444444,0,0.444444444,0,0.111111111,0,0.222222222,1,0,0,0,0,0,0,0,0.222222222,0,0.222222222,0.222222222,<5m,0,0.333333333,,,,,,,,
Q17,QC25,Front,9/9/2024,Fox,,,37,2.8,0.1725,5265,Devil,M,,,12,02:39:18,02:40:38,0,0.166666667,0.25,0.166666667,0.25,0.25,0.333333333,0,0.333333333,0.666666667,0,0,0,0,0,0,0.166666667,0,0,0,5-10m,0,0.583333333,,,,,,,,
Q17,QC25,Front,9/9/2024,Fox,,,37,2.8,0.1725,5266,Pademelon,L,,,3,06:25:53,06:25:55,0,0.666666667,0,0,0.666666667,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.333333333,,,,,,,,
Q17,QC25,Front,9/9/2024,Fox,,,37,2.8,0.1725,5267,Wallaby,S,,,6,06:39:47,06:40:28,0,0.333333333,0,0,0.333333333,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.666666667,,,,,,,,
Q17,QC25,Front,9/9/2024,Fox,,,37,2.8,0.1725,5268,Wallaby,M,,,3,06:57:34,06:57:35,0,0,0,0,0,0,0,0.666666667,0,0.666666667,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.666666667,,,,,,,,
Q17,QC25,Front,9/9/2024,Fox,,,37,2.8,0.1725,5269,Kangaroo,L,M,,3,07:42:54,07:42:56,0,0,0,0,0,0,0.666666667,0.333333333,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q17,QC25,Front,9/9/2024,Goat,,6.4,9,3.2,0.2503,5270,Kangaroo,M,,,3,17:32:11,17:32:13,0,0.333333333,0,0,0.333333333,0,0,0.666666667,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0.666666667,,,,,,,,
Q17,QC25,Front,9/9/2024,Goat,,6.4,9,3.2,0.2503,5271,Wallaby,M,,,2,19:22:31,19:22:32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q17,QC25,Front,9/9/2024,Goat,,6.4,9,3.2,0.2503,5272,Wallaby,M,,,3,19:22:31,19:22:33,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q17,QC25,Front,9/9/2024,Goat,,6.4,9,3.2,0.2503,5273,Wallaby,M,,,2,19:38:22,19:38:23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q17,QC25,Front,9/9/2024,Goat,,6.4,9,3.2,0.2503,5274,Wallaby,M,,,2,19:41:01,19:41:02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,9/9/2024,Goat,,6.4,9,3.2,0.2503,5275,Pademelon,L,,,4,19:54:49,19:54:52,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,10/9/2024,Goat,,6.4,9,3.2,0.2503,5276,Wallaby,M,,,1,05:28:10,05:28:10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,10/9/2024,Thylacine,,,15,3.2,0.3383,5277,Wallaby,M,,,3,20:04:09,20:04:11,0,0,0,0,0,0,1,0,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q17,QC25,Front,10/9/2024,Thylacine,,,15,3.2,0.3383,5278,Wallaby,M,,,3,23:26:35,23:26:37,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,11/9/2024,Thylacine,,,15,3.2,0.3383,5279,Kangaroo,M,M,,2,01:20:14,01:20:15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q17,QC25,Front,11/9/2024,Thylacine,,,15,3.2,0.3383,5280,Wallaby,M,,,4,05:06:55,05:08:08,0.25,0.25,0,0.5,0,0.25,0,0.25,0,1,0,0,0,0,0,0,0.5,0,0,0,5-10m,0,0.5,,,,,,,,
Q17,QC25,Front,11/9/2024,Thylacine,,,15,3.2,0.3383,5281,Pademelon,M,,,3,05:23:54,05:23:56,0,0,0,0,0,0,1,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q17,QC25,Front,11/9/2024,Thylacine,,,15,3.2,0.3383,5282,Wallaby,M,,,1,07:06:21,07:06:21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,11/9/2024,Thylacine,,,15,3.2,0.3383,5283,Wallaby,L,M,,5,07:23:39,07:23:48,0,0.4,0,0.4,0,0,0.2,0.4,0,0.6,0.4,0,0,0,0,0,0.4,0,0,0,5-10m,0,0.6,,,,,,,,
Q17,QC25,Front,11/9/2024,Control,,-2.6,9,3,0.5015,5284,Pademelon,M,,,5,19:22:47,19:23:11,0,0,0,0,0,0,0.6,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0.4,5-10m,0,0.6,,,,,,,,
Q17,QC25,Front,13/9/2024,Fox,,3.6,2,2.2,0.535,5285,Wallaby,M,,,2,03:09:48,03:09:50,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q17,QC25,Front,13/9/2024,Fox,,3.6,2,2.2,0.535,5286,Pademelon,M,,,5,06:03:29,06:03:33,0,0.4,0,0.2,0.2,0,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.6,,,,,,,,
Q17,QC25,Front,13/9/2024,Fox,,3.6,2,2.2,0.535,5287,Pademelon,M,,,3,06:03:32,06:03:34,0,0,0,0,0,0,0.666666667,0.333333333,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,13/9/2024,Fox,,3.6,2,2.2,0.535,5288,Pademelon,M,,,3,06:22:55,06:22:57,0,0.333333333,0,0.333333333,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.666666667,,,,,,,,
Q17,QC25,Front,13/9/2024,Fox,,3.6,2,2.2,0.535,5289,Wallaby,M,,,3,06:32:12,06:32:14,0,0.666666667,0,0.666666667,0,0,0,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.333333333,,,,,,,,
Q17,QC25,Front,13/9/2024,Fox,,3.6,2,2.2,0.535,5290,Wallaby,M,,,5,06:38:52,06:40:01,0,0.2,0,0,0.2,0,0,0.6,0,1,0,0,0.2,0,0,0,0,0,0,0,5-10m,0,0.6,,,,,,,,
Q17,QC25,Front,13/9/2024,Fox,,3.6,2,2.2,0.535,5291,Pademelon,M,,,4,06:38:53,06:40:01,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,,,1,,,,,,,,
Q17,QC25,Front,13/9/2024,Fox,,3.6,2,2.2,0.535,5292,Wallaby,M,,,1,07:14:21,07:14:21,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5293,Wallaby,M,,,5,19:00:00,19:00:24,0,0.4,0,0,0.4,0,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.6,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5294,Wallaby,M,,,3,19:02:38,19:02:40,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5295,Wallaby,M,,,1,19:09:42,19:09:42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5296,Wallaby,M,,,6,19:09:42,19:10:28,0,0.5,0,0,0.5,0,0.166666667,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.5,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5297,Pademelon,M,,,3,19:35:54,19:35:56,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5298,Wallaby,M,,,3,21:15:13,21:15:15,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0.333333333,0,0,0,0,0,0,0,10-15m,1,0.666666667,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5299,Wallaby,M,,,6,22:48:41,22:49:01,0.166666667,0,0,0.166666667,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0.166666667,10-15m,1,0.666666667,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5300,Pademelon,M,,,3,22:52:32,22:52:34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5301,Wallaby,M,,,66,23:06:23,23:23:07,0.090909091,0.151515152,0,0.090909091,0.151515152,0,0.015151515,0.060606061,1,0,0,0,0.606060606,0,0,0.015151515,0.075757576,0,0,0.075757576,<5m,0,0.075757576,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5302,Pademelon,M,,,4,23:28:48,23:28:55,0,0,0,0,0,0.75,0,0.25,0.25,0.75,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5303,Wallaby,M,,,3,23:28:55,23:28:57,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,<5m,0,0,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5304,Pademelon,M,,,3,23:33:42,23:33:44,0,0.333333333,0,0.333333333,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.666666667,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5305,Pademelon,M,,,6,23:36:13,23:36:23,0.166666667,0.166666667,0,0,0.333333333,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.666666667,,,,,,,,
Q17,QC25,Front,13/9/2024,Control,,2.3,2,1.8,0.6375,5306,Pademelon,L,,,3,23:36:13,23:36:15,0,0,0,0,0,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0.666666667,10-15m,1,0.333333333,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5307,Pademelon,M,,,3,04:19:38,04:19:40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5308,Wallaby,M,,,3,05:15:35,05:15:37,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5309,Pademelon,L,,,3,05:15:38,05:15:40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5310,Pademelon,M,,,2,05:37:18,05:37:19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5311,Pademelon,M,,,5,05:46:11,05:49:16,0.2,0,0,0.2,0,0.2,0,0.4,0.4,0.6,0,0,0.2,0,0,0,0,0,0,0,5-10m,0,0.6,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5312,Pademelon,M,,,2,05:59:27,05:59:28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5313,Pademelon,L,,,2,06:40:39,06:40:40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5314,Wallaby,M,,,5,06:47:05,06:48:39,0,0.4,0,0.2,0.2,0,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.6,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5315,Wallaby,M,,,1,06:49:18,06:49:18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5316,Wallaby,M,,,3,06:57:40,06:57:43,0,0.333333333,0,0,0.333333333,0,0,0.333333333,0,0,1,0,0.333333333,0,0,0,0,0,0,0,10-15m,1,0.333333333,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5317,Wallaby,M,,,22,06:59:12,06:59:57,0,0.409090909,0,0.136363636,0.272727273,0,0,0.272727273,1,0,0,0,0.363636364,0,0,0,0.136363636,0,0,0,<5m,0,0.272727273,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5318,Wallaby,L,,,1,07:56:50,07:56:50,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5319,Kangaroo,M,,,3,08:37:45,08:37:47,0,0,0,0,0,0,0.666666667,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5320,Wallaby,M,,,3,08:37:45,08:37:47,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q17,QC25,Front,14/9/2024,Control,,2.3,2,1.8,0.6375,5321,Wallaby,M,,,3,08:37:45,08:37:47,0,0.666666667,0,0.666666667,0,0,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q17,QC25,Front,14/9/2024,Thylacine,,1,11,2.6,0.7374,5322,Pademelon,L,,,6,19:53:44,19:54:44,0,0,0,0,0,0,0,0.5,0,1,0,0,0.5,0,0,0,0,0,0,0,5-10m,0,0.5,,,,,,,,
Q17,QC25,Front,14/9/2024,Thylacine,,1,11,2.6,0.7374,5323,Pademelon,L,,,3,19:59:04,19:59:06,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Thylacine,,1,11,2.6,0.7374,5324,Pademelon,M,,,2,20:01:01,20:01:02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Thylacine,,1,11,2.6,0.7374,5325,Wallaby,M,,,3,21:12:24,21:12:26,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,1,0,0,0.333333333,0,0,0,0.333333333,0,0,0,5-10m,0,0.333333333,,,,,,,,
Q17,QC25,Front,14/9/2024,Thylacine,,1,11,2.6,0.7374,5326,Pademelon,M,,,2,21:29:56,21:29:57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Thylacine,,1,11,2.6,0.7374,5327,Pademelon,M,,,1,22:28:09,22:28:09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q17,QC25,Front,14/9/2024,Thylacine,,1,11,2.6,0.7374,5328,Pademelon,M,,,3,22:28:09,22:28:11,0,0,0,0,0,0,0,0.333333333,1,0,0,0,0.666666667,0,0,0,0,0,0,0,<5m,0,0.333333333,,,,,,,,
